Full Name,Political Party,Party Short,Twitter,Notes
Recep Tayyip Erdoğan,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/RTErdogan,Genel Başkan
Binali Yıldırım,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/BY,Genel Başkan Vekili
Numan Kurtulmuş,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/NumanKurtulmus,Genel Başkan Vekili
Hayati Yazıcı,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/Hayati_Yazici,Siyasi ve Hukuki İşler Başkanı
Erkan Kandemir,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/erkankandemir,Teşkilat İşleri Başkanı
Ali İhsan Yavuz,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/aliihsanyavuz54,Seçim İşleri Başkanı
Hamza Dağ,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/avhamzadag,Tanıtım ve Medya Başkanlığı
Efkan Ala,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/efkanala,Dışişleri Politikaları Başkanı
Julide Sarıeroğlu,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/jsarieroglu,Sosyal Politikalar Başkanı
Mehmet Özhaseki,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/mehmetozhaseki,Yerel Yönetimler Başkanı
Nurettin Canikli,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/nurettincanikli,Ekonomi İşleri Başkanı
Özlem Zengin,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/AvOzlemZengin,Sivil Toplum ve Halkla İlişkiler Başkanı
Leyla Şahin Usta,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/leylasahinusta,İnsan Hakları Başkanı
Vedat Demiröz,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/vedatdemiroz,Mali ve İdari İşler Bakanı
Çiğdem Karaaslan,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/CK_Samsun,"Çevre, Şehir ve Kültür Başkanı"
Mustafa Şen,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/mustafasenbd,"Araştırma, Geliştirme ve Eğitim Başkanı"
Ömer İleri,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/DrOmerileri,Bilgi ve İletişim Teknolojileri Başkanı
Ömer Çelik,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/omerrcelik,Parti Sözcüsü
Fatih Şahin,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/_fatihsahin,Genel Sekreter
Ayşe Keşir,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/aysekesir,Kadın Kolları Başkanı
Eyyüp Kadir İnan,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/eyupkadirinan,Gençlik Kolları Başkanı
Kemal Kılıçdaroğlu,Cumhuriyet Halk Partisi,CHP,https://twitter.com/kilicdarogluk,Genel Başkan
Ahmet Akın,Cumhuriyet Halk Partisi,CHP,https://twitter.com/ahmetakin,"Enerji, Alt Yapı Projeleri Başkanı"
Ali Öztunç,Cumhuriyet Halk Partisi,CHP,https://twitter.com/ali_oztunc,Doğa Hakları - Çevre Başkanı
Bülent Kuşoğlu,Cumhuriyet Halk Partisi,CHP,https://twitter.com/bkusoglu,İdari ve Mali İşler Başkanı
Bülent Tezcan,Cumhuriyet Halk Partisi,CHP,https://twitter.com/bulenttezcanchp,Yurt Dışı Örgütlenme Başkanı
Faik Öztrak,Cumhuriyet Halk Partisi,CHP,https://twitter.com/faikoztrak,Ekonomi Politikaları ve İşveren Örgütleri Başkanı - Parti Sözcüsü
Fethi Açıkel,Cumhuriyet Halk Partisi,CHP,https://twitter.com/FethiAcikel,"Bilim, Yönetim ve Kültür Platformu Başkanı"
Gamze Akkuş İlgezdi,Cumhuriyet Halk Partisi,CHP,https://twitter.com/gamzeilgezdi,Tanıtım ve Halkla İlişkiler Başkanı
Gökçe Gökçen,Cumhuriyet Halk Partisi,CHP,https://twitter.com/GokceGokcen_,Gençlik Politikaları Başkanı
Gülizar Biçer Karaca,Cumhuriyet Halk Partisi,CHP,https://twitter.com/GulizarBicer,İnsan Hakları Başkanı
Lale Karabıyık,Cumhuriyet Halk Partisi,CHP,https://twitter.com/lalekarabiyik,Eğitim Politikaları Başkanı
Muharrem Erkek,Cumhuriyet Halk Partisi,CHP,https://twitter.com/muharremerkek17,Hukuk ve Seçim İşleri Başkanı
Oğuz Kaan Salıcı,Cumhuriyet Halk Partisi,CHP,https://twitter.com/oguzksalici,Parti Örgütü ve Parti Yönetimi Başkanı
Onursal Adıgüzel,Cumhuriyet Halk Partisi,CHP,https://twitter.com/onursaladiguzel,Bilgi ve İletişimTeknolojileri Başkanı
Selin Sayek Böke,Cumhuriyet Halk Partisi,CHP,https://twitter.com/selinsayekboke,Genel Sekreter
Seyit Torun,Cumhuriyet Halk Partisi,CHP,https://twitter.com/seyit_torun,Yerel Yönetimler Başkanı
Veli Ağbaba,Cumhuriyet Halk Partisi,CHP,https://twitter.com/veliagbaba,"İşçi Sendikaları, Esnaf, Sanatkâr ve Sivil Toplum Kuruluşları Başkanı"
Yüksel Taşkın,Cumhuriyet Halk Partisi,CHP,https://twitter.com/yukseltaskinn,Sosyal Politikalar Başkanı
Ali Babacan,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/alibabacan,Genel Başkan
Birol Aydemir,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/birolaydemir15,Sektörel Politikalar Başkanı
Yasemin Bilgel,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/yaseminbilgel1,Dışişleri ve Güvenlik Politikaları Başkanı
Burak Dalgın,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/bdalgin,Dijital Dönüşüm ve Teknoloji Politikaları Başkanı
Mehmet Emin Ekmen,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/emin_ekmen,Halkla İlişkiler Başkanı
Mustafa Ergen,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/mustafaergen_,Eğitim Politikaları Başkanı
Sadullah Ergin,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/erginsadullah,Teşkilat İşleri Başkanı
Elif Esen,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/elifesendeva,Kadın Politikaları Başkanı
Münevver Helün Fırat,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/helunfirat,Kültür ve Sanat Politikaları Başkanı
Hasan Karal,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/hasankaraltr,Sivil Toplumla İlişkiler Başkanı
Candan Karlıtekin,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/c_karlitekin,Yerel Yönetimler ve Şehircilik Politikaları Başkanı
Sanem Oktar,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/sanemoktar,Kurumsal İletişim ve Tanıtım Başkanı
Aysun Hatipoğlu Potgieter,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/hatipoglupaysun,Sağlık Politikaları Başkanı
Evrim Rızvanoğlu,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/rizvanogluevrim,Doğa Hakları ve Çevre Politikaları Başkanı
İdris Şahin,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/avidrissahin,Seçim İşleri Başkanı
Doğa Şanlıoğlu,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/dogasanlioglu,Gençlik Politikaları Başkanı
Mustafa Uçak,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/mustafaucak07,İdari ve Mali İşler Başkanı
Nazlı Seda Vural,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/nazlisedavural,İnsan Kaynakları ve Parti İçi Eğitim Başkanı
Mustafa Yeneroğlu,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/myeneroglu,Hukuk ve Adalet Politikaları Başkanı
Medeni Yılmaz,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/medeniylmz,Genel Sekreter
Ahmet Davutoğlu,GELECEK Partisi,GELECEK,https://twitter.com/Ahmet_Davutoglu,Genel Başkan
Mustafa Nedim Yamalı,GELECEK Partisi,GELECEK,https://twitter.com/mnedimyamali,Siyasi İşler Başkanı
Selim Temurci,GELECEK Partisi,GELECEK,https://twitter.com/SelimTemurci,Teşkilat Başkanı
Ayhan Sefer Üstün,GELECEK Partisi,GELECEK,https://twitter.com/AyhanSeferUSTUN,Seçim ve Hukuk İşleri Başkanı
Doğan Demir,GELECEK Partisi,GELECEK,https://twitter.com/dogandemir41,Yerel Yönetimler ve Şehircilik Başkanı
Feridun Bilgin,GELECEK Partisi,GELECEK,https://twitter.com/FeridunBilgin64,Politika İzleme Kurulu Başkanı
Selçuk Özdağ,GELECEK Partisi,GELECEK,https://twitter.com/selcukozdag,Sivil Toplum ve Halkla İlişkiler Başkanı
Abdullah Başçı,GELECEK Partisi,GELECEK,https://twitter.com/abdullahbasci,Sosyal Politikalar Başkanı
Kerim Rota,GELECEK Partisi,GELECEK,https://twitter.com/kerimrota,Ekonomi Politikaları Başkanı
Mustafa Mente,GELECEK Partisi,GELECEK,https://twitter.com/mustafamente,İletişim Başkanı
Serap Yazıcı,GELECEK Partisi,GELECEK,https://twitter.com/SerapProf,İnsan Hakları Başkanı
Mehmet Ali Pulcu,GELECEK Partisi,GELECEK,https://twitter.com/AliPulcu,Parti İçi Eğitim Başkanı
Ümit Yardım,GELECEK Partisi,GELECEK,https://twitter.com/umityardim1961,Dış İlişkiler Başkanı
Sema Silkin Ün,GELECEK Partisi,GELECEK,https://twitter.com/SemaSilkin,Kültür ve Sanat Politikaları Başkanı
Habibe Çiftçioğlu,GELECEK Partisi,GELECEK,https://twitter.com/Hbb_Ciftcioglu,Kadın Politikaları Başkanı
Mustafa Gözel,GELECEK Partisi,GELECEK,https://twitter.com/BMustafaGozel,Gençlik Politikaları Başkanı
Feramuz Üstün,GELECEK Partisi,GELECEK,https://twitter.com/feramuzustun,İdari ve Mali İşler Başkanı
C. Kani Torun,GELECEK Partisi,GELECEK,https://twitter.com/torunkani,Genel Sekreter
Serkan Özcan,GELECEK Partisi,GELECEK,https://twitter.com/serkanozcan1,Parti Sözcüsü
Selahattin Demirtaş,Halkların Demokratik Partisi,HDP,https://twitter.com/hdpdemirtas,Eski Eş Genel Başkan
Figen Yüksekdağ,Halkların Demokratik Partisi,HDP,https://twitter.com/figenyuksekdag,Eski Eş Genel Başkan
Pervin Buldan,Halkların Demokratik Partisi,HDP,https://twitter.com/pervinbuldan,Eş Genel Başkan
Mithat Sancar,Halkların Demokratik Partisi,HDP,https://twitter.com/mithatsancarr,Eş Genel Başkan
Ayşe Acar Başaran,Halkların Demokratik Partisi,HDP,https://twitter.com/ayseacar_b,Kadın Meclisi Sözcüsü
Ebru Günay,Halkların Demokratik Partisi,HDP,https://twitter.com/av_ebrugunay,Parti Sözcüsü
Feleknas Uca,Halkların Demokratik Partisi,HDP,https://twitter.com/Feleknasuca,Dış İlişkiler Başkanı
Garo Paylan,Halkların Demokratik Partisi,HDP,https://twitter.com/GaroPaylan,Ekonomi Başkanı
Hakkı Saruhan Oluç,Halkların Demokratik Partisi,HDP,https://twitter.com/SaruhanOluc,Grup Başkanvekili
İlknur Birol,Halkların Demokratik Partisi,HDP,https://twitter.com/ilknur_Birol,Seçim İşleri Başkanı
Mahfuz Güleryüz,Halkların Demokratik Partisi,HDP,https://twitter.com/GuleryuzMahfuz,Merkezi Örgütlenme Başkanı
Meral Danış Beştaş,Halkların Demokratik Partisi,HDP,https://twitter.com/meraldanis,Grup Başkanvekili
Musa Piroğlu,Halkların Demokratik Partisi,HDP,https://twitter.com/musaproglu,Engelliler Başkanı
Naci Sönmez,Halkların Demokratik Partisi,HDP,https://twitter.com/sonmeznaci,Ekoloji Başkanı
Salim Kaplan,Halkların Demokratik Partisi,HDP,https://twitter.com/salimkaplanhdp,"Dil, Kültür, Sanat, Spor ve Eğitim Politikaları Başkanı"
Samet Mengüç,Halkların Demokratik Partisi,HDP,https://twitter.com/drsametmenguc,Sağlık ve Sosyal Politikalar Başkanı
Sultan Özcan,Halkların Demokratik Partisi,HDP,https://twitter.com/sultanozcan38,STK ve Siyasi Partilerle İlişkiler Başkanı
Şaziye Köse,Halkların Demokratik Partisi,HDP,https://twitter.com/saziyekose59,Emek Başkanı
Tayip Temel,Halkların Demokratik Partisi,HDP,https://twitter.com/TayipTemel,Basın Yayın ve Propaganda Başkanı
Tuncer Bakırhan,Halkların Demokratik Partisi,HDP,https://twitter.com/tuncerbakirhan,STK ve Siyasi Partilerle İlişkiler Başkanı
Ümit Dede,Halkların Demokratik Partisi,HDP,https://twitter.com/UmutDede16,Hukuk ve İnsan Hakları Başkanı
Veli Saçılık,Halkların Demokratik Partisi,HDP,https://twitter.com/velisacilik,Göçmen ve Mülteciler Başkanı
Yunus Parım,Halkların Demokratik Partisi,HDP,https://twitter.com/YunusPARIM,Demokratik Yerel Yönetimler Başkanı
Meral Akşener,IYI Parti,IYI,https://twitter.com/meral_aksener,Genel Başkan
Koray Aydın,IYI Parti,IYI,https://twitter.com/korayaydintr,Siyasi İşler Başkanı
Uğur Poyraz,IYI Parti,IYI,https://twitter.com/UGUR__POYRAZ,Genel Sekreter
Ümit Dikbayır,IYI Parti,IYI,https://twitter.com/UmitDikbayir,Mali İşler Bakanı
Bahadır Erdem,IYI Parti,IYI,https://twitter.com/BBahadirErdem,Hukuk ve Adalet Politikaları Başkanı
Şenol Sunat,IYI Parti,IYI,https://twitter.com/senolsunat,Seçim İşleri Başkanı
Ahmet Kamil Erozan,IYI Parti,IYI,https://twitter.com/Ahmet_Erozan,Uluslararası Politikalar Başkanı
Rıdvan Uz,IYI Parti,IYI,https://twitter.com/ridvanuz17,Yurtdışı Türkler Başkanı
Mehmet Salim Ensarioğlu,IYI Parti,IYI,https://twitter.com/SalimEnsarioglu,Ortadoğu Politikaları Başkanı
Metin Ergün,IYI Parti,IYI,https://twitter.com/MetinErgun48,Yerel Yönetimler Başkanı
Bilge Yılmaz,IYI Parti,IYI,https://twitter.com/ProfBilgeYilmaz,Ekonomi Politikaları Başkanı
Mehmet Tolga Akalın,IYI Parti,IYI,https://twitter.com/avtolgaakalin,Milli Güvenlik Politikaları Başkanı
Ümit Özlale,IYI Parti,IYI,https://twitter.com/UmitOzlale,Kalkınma Politikaları Başkanı
Sevinç Atabay,IYI Parti,IYI,https://twitter.com/SevincAtabay,Eğitim Politikaları Başkanı
Ünzile Yüksel,IYI Parti,IYI,https://twitter.com/avunzileyuksel,Kadın Politikaları Başkanı
Burak Akburak,IYI Parti,IYI,https://twitter.com/Akburak,STK İlişkileri Başkanı
Muharrem İnce,MEMLEKET Partisi,MEMLEKET,https://twitter.com/vekilince,Genel Başkan
Devlet Bahçeli,Miliyetçi Hareket Partisi,MHP,https://twitter.com/dbdevletbahceli,Genel Başkan
Edip Semih Yalçın,Miliyetçi Hareket Partisi,MHP,https://twitter.com/E_SemihYalcin,Teşkilat İşleri Başkanı
Fethi Yıldız,Miliyetçi Hareket Partisi,MHP,https://twitter.com/yildizfeti,Hukuk ve Seçim İşleri Başkanı
Mustafa Kalaycı,Miliyetçi Hareket Partisi,MHP,https://twitter.com/mkalayci42,"Siyasi İşler, Parlamanto ve Hükûmet İşleri Başkanı"
İsmail Faruk Aksu,Miliyetçi Hareket Partisi,MHP,https://twitter.com/ifarukaksu,Ekonomik ve Sosyal Politikalar Başkanı
İsmail Özdemir,Miliyetçi Hareket Partisi,MHP,https://twitter.com/ismailozdemirrr,"Medya, Tanıtım ve Halkla İlişkiler Başkanı"
Mevlüt Karakaya,Miliyetçi Hareket Partisi,MHP,https://twitter.com/KarakayaMevlut,Mali İşler Başkanı
Kamil Aydın,Miliyetçi Hareket Partisi,MHP,https://twitter.com/kamilaydinmhp,Türk Dünyası ve Uluslararası İlişkiler Başkanı
İzzet Ulvi Yönter,Miliyetçi Hareket Partisi,MHP,https://twitter.com/UlviYonter,Araştırma-Strateji Başkanı
Sadir Durmaz,Miliyetçi Hareket Partisi,MHP,https://twitter.com/sadirdurmaz,Yerel Yönetimler Başkanı
Pelin Yıkık,Miliyetçi Hareket Partisi,MHP,https://twitter.com/drpelinyilik,"Aile, Kadın ve Engelli İlişkileri Başkanı"
Yaşar Yıldırım,Miliyetçi Hareket Partisi,MHP,https://twitter.com/yasaryldrmmhp,Mesleki ve Sivil Toplum Kuruluşlarları İlişkileri Başkanı
İsmet Büyükataman,Miliyetçi Hareket Partisi,MHP,https://twitter.com/buyukataman,Genel Sekreter
Filiz Kılıç,Miliyetçi Hareket Partisi,MHP,https://twitter.com/prfdrfilizkilic,Parti İçi Eğitim ve Siyaset Başkanı
Tamer Osmanağaoğlu,Miliyetçi Hareket Partisi,MHP,https://twitter.com/tmrosmanagaoglu,İdari ve Mali İşler Başkanı
Bahadır Bumin Özarslan,Miliyetçi Hareket Partisi,MHP,https://twitter.com/bbbozarslan,Siyasi ve Sosyal İlişkiler Başkanı
Ümit Özdağ,ZAFER Partisi,ZAFER,https://twitter.com/umitozdag,Genel Başkan
Adem Taşkaya,ZAFER Partisi,ZAFER,https://twitter.com/adem__taskaya,Bilişim ve Enformasyon Politikaları Başkanı
Ali Dinçer Çolak,ZAFER Partisi,ZAFER,https://twitter.com/alidincercolak,Teşkilat İşleri Başkanı
Sevda Gül Tunçer,ZAFER Partisi,ZAFER,https://twitter.com/sevdagultuncer,Gençlik Politikaları Başkanı
Bartu Soral,ZAFER Partisi,ZAFER,https://twitter.com/bartusoral,Kalkınma Politikaları Başkanı
Ayhan Türk,ZAFER Partisi,ZAFER,https://twitter.com/ayhanturkz,Genel Muhasip Yardımcısı
Cezmi Polat,ZAFER Partisi,ZAFER,https://twitter.com/cezmi_polat,Genel Sekreter
Tuğrul Kihtir,ZAFER Partisi,ZAFER,https://twitter.com/tugrulk_zaferp,Siyaset Akademisi ve Konferans Başkanı
Aslan Yaman,ZAFER Partisi,ZAFER,https://twitter.com/draslanyaman,Ekonomi Politikaları Başkanı
Feridun Yıldız,ZAFER Partisi,ZAFER,https://twitter.com/feridunyildiz,Genel Sekreter Yardımcısı
Fikret Bayır,ZAFER Partisi,ZAFER,https://twitter.com/BayirFikret,Milli Güvenlik Politikaları Başkanı
Gürol Ayan,ZAFER Partisi,ZAFER,https://twitter.com/AyanGurol,Tanıtım ve Halkla İlişkiler Başkanı
İsmail Türk,ZAFER Partisi,ZAFER,https://twitter.com/ismail_turk55,Mahalli İdareler Başkanı
Koçak Tükenmez,ZAFER Partisi,ZAFER,https://twitter.com/KocakTukenmez,Ar-Ge İşleri Başkanı
Lütfü Şahsuvaroğlu,ZAFER Partisi,ZAFER,https://twitter.com/lutfusahsuvar,Seçim İşleri Başkanı
Murat Yıldız,ZAFER Partisi,ZAFER,https://mobile.twitter.com/muratozgur2001,Hukuk İşleri Başkanı
Mustafa Can,ZAFER Partisi,ZAFER,https://mobile.twitter.com/kaptmustafacan,Türk Dünyası Politikaları Başkanı
Salih Zeki Altun,ZAFER Partisi,ZAFER,https://mobile.twitter.com/sagaltun,Sivil Toplum Kuruluşları Başkanı
Sedat Timur,ZAFER Partisi,ZAFER,https://mobile.twitter.com/sedattimur161,Dış Politikalar Başkanı
Sevda Özbek,ZAFER Partisi,ZAFER,https://twitter.com/sevdaozbk,"Kadın, Aile ve Çocuk Politikaları Başkanı"
Seyit Yücel,ZAFER Partisi,ZAFER,https://twitter.com/seyityucel06,Siyasi İşler Başkanı
Tuğrul Çağrı Kayalak,ZAFER Partisi,ZAFER,https://twitter.com/TCKayalak,Genel Muhasip Yardımcısı
Uğur Batur,ZAFER Partisi,ZAFER,https://twitter.com/ugurbaturr,Basın ve Yayın Başkanı
İbrahim Melih GÖKÇEK,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/06melihgokcek,
Meral AKŞENER,IYI Parti,IYI,https://twitter.com/meral_aksener,
Osman Nuri KABAKTEPE,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/osmannnurika,
Adil KARAİSMAİLOĞLU,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/akaraismailoglu,
Mustafa VARANK,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/varank,
Fahrettin ALTUN,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/fahrettinaltun,
Derya YANIK,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/deryayanikashb,
Ahmet Yiğit YILDIRIM,Milliyetçi Hareket Partisi,MHP,https://twitter.com/ayyildirim1,
Recep Tayyip ERDOĞAN,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/RTErdogan,
Mansur YAVAŞ,Cumhuriyet Halk Partisi,CHP,https://twitter.com/mansuryavas06,
Ekrem İMAMOĞLU,Cumhuriyet Halk Partisi,CHP,https://twitter.com/ekrem_imamoglu,
Fuat OKTAY,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/fuatoktay,
Fatma ŞAHİN,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/FatmaSahin,
Fahrettin Koca,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/drfahrettinkoca,
İbrahim Kalın,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/ikalin1,
Canan Kaftancıoğlu,Cumhuriyet Halk Partisi,CHP,https://twitter.com/Canan_Kaftanci,
Tunç Soyer,Cumhuriyet Halk Partisi,CHP,https://twitter.com/tuncsoyer,
Deniz BAYKAL,Cumhuriyet Halk Partisi,CHP,,Antalya
Abdüllatif ŞENER,Cumhuriyet Halk Partisi,CHP,https://twitter.com/senerabdullatif,Konya
Koray AYDIN,IYI Parti,IYI,https://twitter.com/korayaydintr,Ankara
İlhan KESİCİ,Cumhuriyet Halk Partisi,CHP,https://twitter.com/ilhankesici,İstanbul
Şamil AYRIM,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/samilayrim,İstanbul
Abdul Ahat ANDİCAN,IYI Parti,IYI,https://twitter.com/AhatAndican,İstanbul
Erdoğan TOPRAK,Cumhuriyet Halk Partisi,CHP,https://twitter.com/EToprakCHP,İstanbul
Ahmet DEMİRCAN,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/Dr_Demircan,Samsun
Bedri YAŞAR,IYI Parti,IYI,https://twitter.com/bedriyasartr,Samsun
Kemal ÇELİK,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/kemalcelik007,Antalya
Celal ADAN,Milliyetçi Hareket Partisi,MHP,https://twitter.com/celal_adan,İstanbul
İbrahim Halil ORAL,IYI Parti,IYI,https://twitter.com/ihaliloral,Ankara
Mehmet BEKAROĞLU,Cumhuriyet Halk Partisi,CHP,https://twitter.com/Mbekaroglu,İstanbul
Cemal ENGİNYURT,Demokrat Parti,DP,https://twitter.com/cenginyurt52,Ordu
Devlet BAHÇELİ,Milliyetçi Hareket Partisi,MHP,https://twitter.com/dbdevletbahceli,Osmaniye
Mehmet Metanet ÇULHAOĞLU,IYI Parti,IYI,https://twitter.com/CulhaMetanet,Adana
Metin ERGUN,IYI Parti,IYI,https://twitter.com/MetinErgun48,Muğla
Nurettin CANİKLİ,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/nurettincanikli,İstanbul
Kemal KILIÇDAROĞLU,Cumhuriyet Halk Partisi,CHP,https://twitter.com/kilicdarogluk,İzmir
Hayati YAZICI,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/Hayati_Yazici,Rize
Engin ALTAY,Cumhuriyet Halk Partisi,CHP,https://twitter.com/enginaltaychp,İstanbul
Yaşar TÜZÜN,Cumhuriyet Halk Partisi,CHP,https://twitter.com/yasartuzun06,Bilecik
Mehmet Akif HAMZAÇEBİ,Cumhuriyet Halk Partisi,CHP,https://twitter.com/Akif_Hamzacebi,İstanbul
Ahmet Haluk KOÇ,Cumhuriyet Halk Partisi,CHP,https://twitter.com/profdrhalukkoc,Ankara
Recep ÖZEL,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/recepozel32,Isparta
Zülfü DEMİRBAĞ,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/zulfudemirbag23,Elazığ
Fetani BATTAL,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/BattalFetani,Bayburt
Bayram ÖZÇELİK,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/Bayramburdur,Burdur
Polat TÜRKMEN,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/polatturkmen67,Zonguldak
Hacı TURAN,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/turan_haci,Ankara
Mehmet Mehdi EKER,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/DrMehdiEker,Diyarbakır
Ramazan CAN,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/ramazancan0071,Kırıkkale
Feyzi BERDİBEK,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/FeyziBerdibek1,Bingöl
Ahmet UZER,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/ahmet_uzer27,Gaziantep
Mustafa ATAŞ,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/mustafaatas,İstanbul
Fahri ÇAKIR,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/fahricakir81,Düzce
Mevlüt ÇAVUŞOĞLU,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/MevlutCavusoglu,Antalya
Bekir BOZDAĞ,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/bybekirbozdag,Yozgat
Binali YILDIRIM,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/BY,İzmir
İsmail BİLEN,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/ismailbilen45,Manisa
Vahit KİLER,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/Vahit_Kiler,Bitlis
Orhan ERDEM,Adalet ve Kalkınma Partisi,AKP,https://twitter.com/oerdem42,Konya
